geneSymbol	Early malignant epithelial cell	Endothelial cell	Enteroendocrine	GMC	Goblet cell	MSC	PC	PMC	Premalignant epithelial cell	Stromal cell
IER5L	6.712935858	23.59204167	6.825907383	12.41812777	8.86786419	194.1827877	6.758116759	6.129456079	2.136275686	24.84941564
SDC4	100.5927548	25.85616832	76.6518221	200.9797126	140.1708268	890.6977528	235.3938993	294.3344842	157.1923436	45.05537081
CTSV	7.506073372	0.091365854	4.336912302	5.632376994	7.53600382	40.10815027	25.66489214	5.596350452	7.408146901	1.530073346
KIAA0368	13.57473221	17.2493187	19.64502815	17.94061244	11.38673916	42.05765924	13.54766218	13.93524105	10.73960507	10.18267163
SIN3A	10.55593264	46.46827554	22.87392283	14.7120055	8.553452557	42.67580674	13.53575845	12.25208988	8.533775649	22.28907615
WIZ	9.124473985	14.96819928	5.502810256	2.989508785	9.422142688	12.72815213	10.69819792	8.314974469	21.53521869	6.145926082
PARN	12.19203754	10.44973798	13.94529563	7.028759561	6.816500908	184.735506	11.74199178	14.15169094	5.832682911	11.16651175
MLH1	8.450727207	14.72376353	6.634195474	4.211621321	21.17124741	19.88222541	16.40988732	9.235631495	3.844129694	13.81859918
WWC1	15.02248402	2.343103843	10.47368179	23.29682684	8.254475702	67.14444897	24.0814999	20.74944179	19.05221886	1.73442057
CCNG2	8.602878647	16.1622503	24.01313268	12.04398782	35.19956689	60.60852319	24.76124607	19.08604597	14.45806994	43.43595745
NUP98	15.66969143	12.53549519	14.52561805	12.26426472	4.753076522	202.6682224	22.69810538	18.84936713	10.68532911	14.70971963
PDPK1	18.16934896	12.48413171	21.07920233	18.00876061	18.5610688	57.69716728	21.59777273	24.32164942	17.24978822	15.18417559
ATXN1	8.623142234	27.14035694	17.18130336	33.33286291	34.83296167	137.208979	15.38023381	22.08969238	14.66335023	18.31829054
RNF130	29.58699446	36.41600075	29.1304088	50.25703185	41.69738936	76.96124519	28.43213595	12.13872461	33.72712202	47.76396369
RBPMS	8.307303708	63.53185528	3.965038084	14.50037661	2.541965371	49.82988003	8.872833587	6.191080924	17.32705401	88.09477238
HIPK3	12.71537568	98.86082623	27.87332699	29.45018054	19.93259838	64.23309306	20.98929473	22.70872877	26.31034515	20.71352109
LRBA	25.46638723	9.60018958	32.76600311	17.428545	25.41324306	107.2098164	12.66318418	17.7980111	14.84105105	8.079041592
CDCA7	30.93463622	1.379747301	4.536140178	48.3048898	10.43097795	111.4517581	31.32085805	17.64305401	5.370193717	7.405384445
CRIM1	8.556575062	160.2909929	19.36021095	13.80750638	10.06950674	67.14444897	10.62552973	7.482071579	5.216488072	81.87524319
CEBPB	7.901879461	25.71849517	13.48907569	54.04091125	19.10037542	206.6466364	43.93301265	65.40280619	12.10154289	97.02247511
WRNIP1	17.16171286	19.53649758	18.39146933	10.49362355	10.26472727	49.21173253	25.47637688	22.98160843	9.2157707	7.584611421
RBM12	15.36806523	17.27588009	14.98438301	14.42240579	25.1946392	93.51904168	22.66894777	17.34621768	9.164482093	13.40757746
PSEN1	21.50510522	33.57059374	22.12315726	9.556537589	24.91423377	64.85124057	23.54049545	22.10527477	29.62949677	21.19521137
RNF19A	17.49209847	59.03007235	28.05978281	33.9247856	24.92756197	122.2311769	29.89558568	36.2868915	25.75282926	21.6160551
CNOT6L	11.9797496	47.45574769	23.2734258	6.712158477	8.112122467	77.88030928	13.96320444	12.65668348	4.825967667	16.20777135
GNS	15.73008183	30.4928858	40.76784967	11.74208592	6.356306807	55.74765831	16.33545263	15.500735	11.25423984	9.798118565
FAM111A	13.36623917	30.93465399	2.962717813	25.54741938	5.798032534	31.27901608	37.05723378	13.5053519	11.74175856	17.59133279
SOX4	167.8932126	291.268374	300.0333928	101.6119419	1269.838462	1067.181137	146.2609259	103.9355333	448.7558392	488.2477414
TYW3	27.16723328	24.47913419	17.15174293	23.09554712	12.83757774	62.9017316	15.52629497	12.98510396	10.68251716	26.91444878
CUL4A	31.32760686	38.4035684	22.91743722	23.51397746	25.69841586	83.45438812	33.41345083	38.33208175	22.89593758	40.53589933
ECSCR	0	410.8796077	0.331437983	0.165404095	0	0	0.431045873	0.638227532	0.022058812	0.465367068
AC011526.1	0.021336039	385.0400991	0.110818916	0.36467404	0	0	0.080362454	0.277213862	0.028223522	13.81547769
FLT1	0	316.8148951	0.222989311	0.252226427	0.156997702	0	0.452495628	0.235958591	0.022058812	0.102753665
EMCN	0	403.2279648	0.484763783	0.376743653	0	0	0.412314401	0.704521665	0.016265534	0.735807466
VWF	0	434.4161258	0.474718411	0.507500088	0	0	0.604605413	0.881738131	0.047061144	1.190106305
TM4SF18	0	271.9895204	0.27505561	0.504741243	0	0	0.583541441	0.483914234	0.0170084	0.595322802
CLDN5	0	1781.508385	5.391522044	1.412219129	0.270076107	0	1.384123517	2.139674136	0.292687427	7.693174055
RAMP3	0	1136.256494	3.152645125	5.936582577	0.302469598	0	1.05666826	1.781206073	0.088978112	3.050187297
CD93	0.040590109	272.4504161	1.364205124	0.614136452	1.587203651	0	0.395601234	0.260650001	0.032624833	0.833932785
PLVAP	0.083262186	3950.764672	4.823200223	6.899183452	7.153896407	11.39679066	5.996696084	6.948401084	1.397698169	22.96742285
CLEC14A	0	509.9114177	1.061843348	0.310352405	0	0	0.080362454	0.367812584	0.016265534	3.59042436
CA4	0	518.9853516	0.81857201	1.144117869	0.145471896	0	0.994905983	1.069103561	0.690356576	19.32196048
FAM167B	0	460.1063326	2.042120362	1.113477985	0	0	0.726226567	0.749037693	0.532394708	9.150294277
GIMAP7	0.021336039	284.4809469	0.148303114	0.532791261	0	0	0.761237327	0.640168038	0.046412043	1.323486922
CALCRL	0	300.6211828	0.506061635	0.29537872	3.425713405	0	0.111495777	0.473959631	0.289921647	3.475395148
JAM2	0	468.1002633	0.297675509	0.139634862	0.156997702	0	0.451545769	0.848026871	0.08072226	5.573708957
GIMAP4	0	275.2550959	0.500901122	0.318590971	0.290943793	0	1.406418615	0.563453019	14.91502509	1.695172655
RBP5	0.040590109	259.0628681	0.825993867	0.808867797	0	0	0.080362454	0.563065327	0.487895993	5.007426802
RAMP2	0.329933833	1208.58835	10.07380601	1.747632656	0.138039181	4.242717376	1.024716373	1.995789628	0.315748995	24.60771407
CYYR1	0	284.6154487	0.235404928	0.158978384	0	0	0.040181227	0.520598672	0.010843689	8.985676664
EGFL7	0.959274472	402.9997425	3.192424462	1.424797106	6.271020442	0	1.497786917	1.316177803	0.287677912	8.500027125
ELTD1	0	300.6335245	0.18313487	0.365308243	0	0	0.251589494	0.391488424	0.063713861	21.07373055
CD34	0	240.022396	0.375036573	0.186496086	0	11.39679066	0.452495628	0.527735878	0.22881195	8.604396721
SDPR	0	315.1474382	0.415790891	0.305369411	0	4.242717376	0.120543681	0.366504949	0.013415778	54.82776205
HEG1	0.293507662	255.57032	3.983226779	1.868757964	15.52883909	0	0.563041545	0.604796313	0.648841223	17.86380157
ENG	0.121770326	688.1013803	2.966358719	2.599602461	10.2555881	0	2.103936182	2.939325867	1.461233606	109.9506568
COL15A1	0	372.9469749	0.499642622	0.457922083	0	0	0.331951948	0.850584925	0.263915107	53.49344248
PCDH17	0	226.537426	0.349923143	0.159612587	0	0	0.284105457	0.774640824	0.013415778	22.06872917
TMEM88	0.934105177	345.628454	5.164838584	5.371528622	2.558248004	17.93271645	5.64724498	7.382901934	1.178994091	4.94828411
ACVRL1	0.374341116	209.9235371	2.26658957	0.579508074	0.156997702	0	0.576658576	0.322194937	1.029867438	29.67054586
COL4A1	0	366.0656358	0.902762427	0.318590971	0	0	0.160724908	0.660165942	0.280923507	176.1134816
ESAM	2.313160992	519.2784285	2.075928004	2.940776154	3.854696378	4.242717376	10.09010046	5.710438903	1.332781141	102.8370217
SRGN	1.677946026	817.2585903	10.90483005	5.698754077	3.50014196	12.72815213	7.3115878	10.17691685	5.325465604	26.48502567
NUAK1	2.19505409	171.9980463	3.441236146	1.816170645	2.334049426	0	2.87270343	1.742163776	0.269354729	17.04361271
CLEC3B	0	167.6103496	0.193180241	0.093248043	0	0	0.412314401	0.454635952	0.015987866	58.15790762
THBD	0.061926148	392.3978564	3.740976243	2.970083611	0	0	5.480560906	6.421994952	1.436601703	37.09406828
PTPRB	4.838463516	210.7160542	2.251861694	2.505444383	4.748426973	0	1.326276305	1.089624868	5.031560373	0.590206687
CD320	106.8964845	3037.94616	53.83502949	36.20890543	48.60219522	33.57222449	65.07298972	27.42442121	21.21663971	65.27578218
SNCG	2.662340405	217.9065211	0.781839833	0.49383815	0	0	0.553993641	0.655166328	1.197022835	104.7526916
LDB2	0.040590109	235.8030674	1.459592398	12.25334065	0	0	0.895334468	0.714518102	0.027109224	44.00004025
GNG11	0.021336039	1419.396667	1.112074512	1.340386995	0	4.242717376	1.28006436	3.125823662	1.479785346	327.363821
PODXL	2.650550608	230.7876309	1.819460766	6.602012597	19.21624989	4.242717376	2.841062451	2.473797315	1.157255903	6.167515231
FAM198B	4.49603787	151.1319754	0.563185198	4.688850758	1.185861619	0	0.382434166	0.579305408	1.336274343	6.894628404
MSN	1.626074225	342.9597352	8.307652581	4.623043975	0.295036883	0	2.369170854	6.208119528	0.940572702	76.09648957
SLCO2A1	3.834636992	309.9203004	0.328880907	3.904482481	4.049367892	55.08672795	2.470956611	8.06121189	3.36109499	0.994859063
SLC9A3R2	4.027193772	1173.828021	12.02513192	32.22384071	22.20665363	24.12494279	22.07059537	47.52837763	44.05115983	82.5117327
PRKCH	2.35846355	116.2395228	3.010375727	4.8610868	1.065350498	0	3.667281239	1.816045106	0.727128152	1.842833731
ICAM2	4.620760869	384.1637043	21.95042891	14.48819839	4.962969478	11.39679066	2.080284123	10.51332719	2.112584842	17.59201964
SPARCL1	0.040590109	2663.757836	3.085915536	3.044109581	0.415548004	11.39679066	3.05695026	5.482760537	1.654854225	1198.46902
TIMP3	2.267534852	330.4587515	1.200929812	0.648453659	0.433076064	4.242717376	0.849522855	1.139212051	0.533946256	110.8576867
DLC1	7.122517841	259.3125894	0.755529789	1.120643709	1.298940025	0	1.807994839	1.523099077	1.284249777	90.90210025
MGP	0	997.4021577	3.4373407	1.416237894	6.39494293	0	2.932049833	2.872779412	1.033275516	619.4154993
GJA1	0	177.4545708	0.496778313	0.401026369	0	0	0.303354007	0.460192399	0.224137848	57.9483997
SH3BP5	8.016419426	194.2764192	12.27990267	4.464335138	1.848243582	0	1.705549408	2.858534827	1.026208863	6.100443635
C1ORF54	2.261652035	123.4263946	1.347309309	0.442454252	1.159713612	0	0.788548125	1.734874831	0.896821496	28.14464739
MEF2C	0	349.541306	1.527729034	0.805656807	1.410122671	8.485434751	0.199956275	1.384447265	0.64662983	205.7438171
TMEM204	0.061926148	200.8721991	0.239126651	2.327862103	0	0	0.86291031	0.549653043	0.233060091	74.82888181
NRP1	0.081180217	179.3990706	12.74544087	2.715404009	0.691626366	22.17543382	3.214455437	3.259189143	1.336498588	22.60814408
CAV1	0	1070.560508	2.08451199	2.558997571	0.408115288	0	1.681081521	3.256258683	1.034394573	896.9644737
ITM2A	0.501655088	410.8226597	1.17487826	38.90861609	11.76551292	4.242717376	4.824696911	6.570147611	3.562474652	10.72095928
A2M	0.208163507	779.1899523	2.677539063	1.980775971	0.276078362	4.242717376	1.654558271	2.636710795	2.734877115	419.5622787
HHEX	3.35533456	123.4018165	15.8516122	1.474024778	1.29150731	0	1.348657927	1.370584412	0.602392795	3.255480072
LIFR	0.415277988	178.7602873	5.612504666	25.04249536	0	55.70409982	4.076433574	5.375602889	0.105446925	4.208955786
CLEC2B	0.123852295	316.1599546	2.223512369	1.291995732	0.276078362	0	1.759762577	1.410668127	1.290885225	104.872875
TCF4	0	480.4654975	0.994544653	1.421420686	0.145471896	0	0.86386017	1.647502066	0.091194517	278.7096895
RGCC	3.628555209	388.7092718	15.37135354	20.11208052	27.66429246	12.72815213	11.98381042	19.70122621	5.764020397	31.14845106
DAB2	1.930508081	137.3939719	1.045089294	0.139634862	0.408115288	0	0.080362454	0.537988506	1.31747264	49.56914768
VWA1	3.434472562	204.2453182	13.27172517	17.87556123	0.699059081	11.39679066	3.861045225	7.314892402	1.879471376	10.4376881
CD36	1.771956086	595.3739096	65.61853298	8.628001268	0.956608411	0	2.510497772	2.429591665	9.460597767	284.2917897
SLC2A3	0.064008117	601.1769785	4.765638385	2.297998801	2.860411899	0	3.533510583	3.76955834	2.586018596	272.5877863
BCAM	6.180800352	420.1325058	81.35957021	24.7364047	1.134421107	4.242717376	4.513313273	3.608294238	3.059610234	128.2173398
HTRA1	1.058312971	126.4056047	3.095003692	2.09448879	0	0	0.727810992	0.701834286	0.811564781	49.38344813
HSPG2	11.33234208	498.6681436	3.232292366	23.32955379	5.470827853	55.08672795	23.35586072	30.13135529	22.37942681	26.0358424
HEY1	0.704621712	74.97021483	11.99790823	1.531368946	1.126988391	0	1.386627951	1.822578299	0.568286551	20.80052023
PTRF	10.66174099	504.0063813	8.941198761	15.07660321	10.61319474	0	8.79282884	13.38774145	5.967488877	243.223475
ITGA1	2.359827176	149.5911522	12.08469593	0.614136452	4.194713747	0	2.420219979	0.661529017	18.34521403	127.7732531
PRSS23	22.93190131	1164.252144	44.45785935	155.4427795	14.91303762	91.57030835	27.70916583	33.70465127	7.580373161	432.3249613
COL4A2	4.182089689	306.1413209	3.744627939	1.299619782	4.419809368	0	4.616447096	6.496923267	13.75503563	198.3439348
CRIP2	20.21216268	1306.162117	129.6216475	44.32905788	67.51318245	27.0362987	50.97382467	59.33553089	10.42629371	386.2969408
GMFG	0.081180217	232.1444646	1.452816387	0.89732135	0.138039181	0	2.047112261	1.901660682	15.68146217	137.8190768
PPAP2B	1.132891783	428.2567913	3.650595172	9.651955767	0.474089501	11.39679066	4.325488321	6.904522416	3.338086069	171.8587072
IGFBP4	14.91099461	602.3019505	3.698540939	4.573986061	4.889056209	63.5721627	13.91305607	56.2569158	26.08244114	125.1653574
IFI16	3.71750581	455.8388398	10.36810512	9.318526582	6.868514634	11.39679066	9.990679872	13.32199289	16.6455498	134.1765603
WWTR1	1.115719682	194.4336023	3.84604856	11.51992241	5.308409137	0	10.03129138	8.654995852	1.504208858	39.97339117
TGFBR2	29.71396886	633.4965113	10.23108034	22.99158128	9.585842229	24.12494279	25.64440941	35.40030294	40.39450163	37.44345543
ARHGAP29	11.00243118	330.2837598	5.66715549	22.13408779	4.665780202	66.48351861	11.14099248	15.97105007	9.294051423	106.3329869
CAV2	0.619261476	266.8363704	5.216475925	20.25470979	30.25121475	11.39679066	1.189187064	2.745553829	0.867993908	190.1118165
GBP4	0.927512507	98.19446203	0.899779642	4.779301478	0.553587185	0	3.325855033	5.860949173	6.60314151	54.98122765
TSPAN7	10.90530621	229.9435157	33.58717893	0.612989674	8.754302484	4.242717376	3.158664623	2.368972585	4.100130529	11.07697221
IFIT3	2.024696462	121.3355262	2.971698122	1.303362962	0.783748585	0	4.297425979	5.293034855	2.248035527	45.77903971
ENPP2	2.042917588	414.9036012	76.11981874	1.834677194	9.915757768	4.242717376	0.836847752	1.768066153	8.730024143	99.080473
IGFBP7	0	2189.824514	3.438581005	3.996606455	0.145471896	178.1941298	3.309177724	5.663428087	1.896378898	1997.005587
ICAM1	3.889137884	729.287651	4.613515429	32.6083233	1.296565561	130.38988	5.170935039	6.218693599	2.718614986	131.8761472
VAMP5	5.398614094	651.1229423	33.8300354	7.643906998	18.1813352	58.65901422	8.624618143	13.17642027	18.15125695	220.769466
ELK3	6.541763115	173.817442	5.791268855	7.189255757	5.492639541	15.63950804	5.280496824	5.598153412	2.488549139	22.37039416
TMEM173	5.500598818	206.1616608	12.75269223	13.20254878	3.773784161	0	1.715511753	1.798298691	0.663836818	68.47846229
SYNPO	7.027125541	164.3622052	16.0674739	4.954362112	1.168143021	11.39679066	6.374135816	6.647518867	6.503283128	14.43822854
IFITM1	15.09761249	1403.599619	4.383414128	5.91278196	29.89357925	15.63950804	28.74464992	6.704164868	23.73107528	721.5260281
PITPNC1	4.399630097	77.879422	15.13282841	3.698517446	0.309659084	0	1.494519025	0.973072772	1.087843366	3.647334498
ABL2	6.284665788	251.5150783	20.77549624	5.725431645	4.454208052	29.32950711	5.494236121	7.30484636	6.202965727	33.99615462
HYAL2	29.14019561	382.4534277	16.15281515	13.19683687	18.10898914	67.10089049	14.0201269	13.59346151	11.39343685	21.97870787
STOM	3.788324917	501.9903717	4.006430986	4.572135168	5.755674275	22.17543382	8.102965237	10.74276034	24.45244181	288.1057594
IFITM2	41.11531129	968.0784882	12.08483	28.34856084	18.70546638	57.69716728	10.66327332	10.31313851	11.41317041	544.642061
PPAP2A	11.5198465	544.5031085	6.791751345	25.60931162	18.5001358	11.39679066	11.27121061	10.74357928	18.80429562	312.78649
IPO11	6.233190137	91.21227446	1.494094014	2.144789562	0.428982974	8.485434751	6.369995037	3.656089942	0.691203247	1.821693861
ARHGDIB	9.278222716	322.093613	6.177816102	7.004621515	8.965878007	0	16.50454653	14.17971636	28.4451032	332.8831128
RDX	0.040590109	259.6131665	17.01157194	27.11404078	0.156997702	17.93271645	17.19109334	12.24074196	0.316957639	115.6999661
LPAR6	3.633412673	155.8304245	5.413124226	16.54039734	32.1563101	29.32950711	6.407025183	7.945139703	1.876037821	12.03456126
CYP1B1	0.356466754	98.31070019	0.284477259	5.871482145	0	17.93271645	4.326816471	7.856920877	5.834324616	4.674254504
TXNIP	19.19676145	765.0233603	38.87455281	27.16826944	48.16358447	139.5457459	24.36471797	42.56934592	56.13329499	278.9644409
PLCB1	3.701221883	78.1765462	5.648278872	2.676064207	3.705138919	50.84401058	2.89899326	3.368053271	1.458624059	2.841250692
TUBB6	3.315098806	119.8382751	1.794961226	3.248935958	3.684324701	0	2.716037328	3.324305366	3.33139071	114.3916942
SASH1	2.316452837	88.93794543	7.066455755	5.65783609	1.209635162	0	3.925822773	3.925322901	2.38513813	14.50421013
DOCK9	3.559011038	65.19189171	3.11297341	3.057940235	21.15860676	0	3.830533418	3.796232853	2.470941284	4.091350338
RAPGEF5	1.861989263	64.73204691	7.029934229	2.424830947	2.448846458	4.242717376	4.778082209	5.69252252	3.236306319	5.41733204
PARVB	3.748283319	71.89385142	27.45683664	3.136937373	0.171619903	0	2.782747147	1.576207926	1.93329143	14.49539173
ADAMTS1	0	185.2480436	1.427125696	10.89246832	0	4.242717376	1.005627125	1.516341741	0.229183383	122.3945037
FRMD4A	0.351269872	55.12457078	7.821540152	3.321631642	7.755686516	0	5.328438522	3.630755534	0.55790099	22.10152582
6-Sep	1.842726458	56.57073906	6.008203976	7.578362635	1.364671008	0	2.381919437	3.209517366	21.45269169	16.91753005
MKL2	4.701449308	128.7016353	10.20039322	3.651348909	1.343338024	67.10089049	4.917654778	6.351753528	2.506219176	39.42945705
HLA-DPA1	3.447827489	496.9010545	17.18224838	71.24156689	4.722662571	29.32950711	22.12344447	50.02457957	25.90236444	31.89306985
QKI	0.851908097	103.5046203	6.517185071	6.119185604	0.685624111	11.39679066	9.193742185	10.30708687	0.623136823	30.88092424
LINC01116	1.472558015	83.73904394	8.596640654	2.708903718	2.306887188	11.39679066	4.346688282	3.669531537	1.331947175	21.0489644
CLSTN3	2.706595082	53.04600631	18.1271774	1.698688376	2.765304826	0	0.331951948	2.423983152	1.619839021	7.181961906
FAM65A	2.289766411	67.2933591	8.435579604	3.502711781	6.283862383	0	3.536115212	5.957958663	0.753483982	14.82233889
EPAS1	24.80022312	454.2699811	42.31707507	19.2984311	12.88647079	8.485434751	16.02653642	24.73726791	39.83539338	113.7614452
FSCN1	12.52457728	142.3201113	11.43912536	7.305354112	11.31983399	0	4.626872175	1.86279813	1.498430122	27.15255391
RAI14	4.898331122	97.91508906	4.669536031	3.622642425	2.312410739	4.242717376	9.641638068	8.661551961	2.619159819	12.41439386
RILPL2	9.160229811	145.1801526	6.184504074	17.64721784	9.274815094	0	9.375967152	9.532129911	3.059183254	28.59764404
FABP5	613.2042768	4853.617597	531.055323	70.46530142	283.6995581	81.82211007	559.9364283	444.2021227	273.0772462	221.1964705
TENC1	0.664031604	63.53775033	8.594326516	2.896022063	3.768953211	17.93271645	0.865505173	0.816203338	0.297015874	42.29327593
KIAA0355	3.818674767	89.89971774	18.3937958	5.973722454	22.91044546	0	5.781760063	6.340779471	1.9218234	26.18780979
SOCS3	12.05963815	1665.823886	23.4907604	135.8037045	43.44906734	98.37990656	87.49684493	99.79788111	61.78195246	741.9797186
CLIC4	1.675669655	211.3967238	8.649908337	26.70073014	33.42588153	50.84401058	28.07772248	19.53301207	3.286971018	95.32181232
FAM43A	3.96527497	67.7169092	1.477269384	7.967939646	0.671857411	0	10.3049929	7.717842674	2.212628688	9.578840704
PPP1R18	2.567297157	59.69028898	3.713243307	1.747733755	1.866817681	0	4.407079979	2.023507283	0.405312556	41.9792119
SMAD1	2.491305086	40.06759881	4.755417859	2.059208365	1.488331217	0	2.917797543	2.932756494	4.803523932	9.658391595
LIMCH1	9.658423468	179.6283012	32.9273735	7.046403451	9.72204063	0	6.416009686	6.779596588	3.626889707	37.86923932
BMPR2	10.14307465	178.844224	22.68996414	8.118107945	9.183415002	50.84401058	12.80544066	13.39829642	23.61623882	43.30544706
GRB10	7.176107623	71.09970894	7.788741381	4.986652743	3.472979852	0	5.618691398	7.05790757	2.584487569	4.621559638
SEMA3F	3.57356874	61.27049705	1.099709094	3.521582236	0.902829246	11.39679066	9.430404124	9.484264094	2.174717776	2.098488359
EVA1C	6.150072966	71.79939401	3.759296076	8.345464702	0.725207088	11.39679066	4.589216943	3.969560654	1.664320844	6.525599779
INSR	15.55639211	347.0592505	91.70699134	20.84409033	34.86512347	29.32950711	23.19422236	37.36614417	17.40904999	32.26986544
HOXB2	0.064008117	46.14804336	2.905143204	2.002650556	1.412983593	0	1.014146632	1.625757192	1.603928228	59.85547939
SNTB2	5.844404172	107.1459683	11.17357395	10.11188171	4.136943251	0	17.5868007	10.62005177	12.12768045	10.07441735
SPINK4	61.66155337	16.54973958	143.2267312	14.22127746	14054.45933	0	30.54081172	12.74563441	59.11545397	12.05312403
ITLN1	0.840433146	2.265997533	29.65127749	26.11712241	2370.877198	0	10.80397146	6.437159318	11.52579311	2.118486162
MUC2	23.55672047	3.515467217	2.807084119	1.865353987	1466.274989	0	7.58245303	2.971096832	41.68516114	3.298651034
ZG16	4.279223396	2.982944676	10.47513466	5.064950806	2640.080143	0	8.684623278	4.696578292	60.46224236	4.666111147
FCGBP	4.310129349	14.84038568	21.9583811	20.71962299	2778.36858	15.63950804	109.7440211	227.5200155	106.4964471	25.23615661
TFF3	571.3812105	170.8192279	722.3229329	1091.468491	23813.41872	367.7304961	518.0491744	195.421767	727.6790018	46.32104161
HES6	13.19955255	5.97078449	31.45339042	6.021055138	319.8946801	53.79814934	24.93464166	12.61058066	12.35095365	5.542582892
DMPK	4.81453626	3.312128425	17.60882794	9.723706494	100.674693	0	4.387485614	2.71981542	3.18340585	30.71442937
COL16A1	6.174676279	2.340511466	19.82633576	1.799800059	53.64427248	0	7.67616926	1.694002612	4.566679934	16.53503732
TMEM61	1.967967196	0.370093163	43.99159235	0.581767548	72.48418281	0	0.474388163	0.72299722	2.85080917	0.868798219
IGLL5	0	234.98161	228.2081793	174.6248638	1420.935263	435.7935363	195.7225396	310.0815372	193.8601491	5843.930854
CHRNA7	2.007871124	1.756371509	10.12869237	3.918128299	34.12476878	0	5.881687999	9.782145498	5.180407859	2.368096039
KLK1	137.0657016	1.479908772	36.18962883	39.05305175	399.4579462	4.242717376	25.96457362	13.65968126	39.96315453	3.858314917
ST6GALNAC1	50.60580064	55.4642459	11.94630336	57.47514618	398.4387852	16.9708695	103.0298807	91.94880167	100.098954	5.677651513
WFDC2	25.31513538	12.55580215	265.1766164	322.8161369	792.3242125	194.1842072	72.17649158	37.21034273	24.89879897	46.36167898
ENTPD8	3.285450973	2.170177279	7.942531575	47.78240708	72.90873571	17.93271645	4.747354233	22.06664442	18.74394748	2.719143082
AQP3	13.81017016	34.86143764	84.18166985	51.14518357	236.6641969	94.13718919	12.00684805	12.49297339	19.13646168	8.193412648
RAP1GAP	4.381239139	1.352323451	13.8451214	19.22365784	47.58876473	11.39679066	11.77324849	9.011354878	3.183212592	0.522901374
C10ORF35	9.915149215	0.884305586	43.74954251	4.297472321	50.86085442	0	4.09843158	3.525712446	0.591547564	0.237169855
RAB15	8.685461999	7.619352616	12.17939655	5.458752821	23.84190359	0	2.986290949	3.056327837	1.81804636	0.657082385
UGT2B7	1.629721568	0.845693139	3.591116484	0.539767718	13.80855095	0	3.085354685	1.047287013	8.460415205	1.793593862
FER1L6	1.671877297	0.422846569	0.440173303	0.855187002	12.8177628	0	5.488736679	11.79028259	5.076332516	0.79811171
MUC4	2.418138143	0.780423627	3.264983356	4.903893311	19.61957311	0	6.913665607	15.6173071	7.517159395	1.30764392
DYRK4	26.88913035	20.93128913	13.06390752	20.37676215	44.59029462	0	13.9873749	15.44101009	6.078824107	29.65505361
TOX	1.260924097	1.116444039	39.79161483	0.580499141	33.90370759	0	2.351342303	0.916064554	1.819677952	44.10984061
LINC00261	1.780469628	2.171486594	59.78215576	44.28078152	80.80024971	85.69531293	25.42894051	25.69068938	2.943412552	1.673486398
MAP3K5	13.10776074	3.073134541	12.86319201	7.196113811	43.85883954	11.39679066	11.09323937	12.52786743	26.40543718	5.441103541
REG4	5163.342327	322.9270525	1012.64489	132.9499585	7932.887034	80.61163014	734.8116976	430.854919	5316.503203	273.9362857
CYP2W1	24.90474061	0.699309306	10.74867595	6.951894804	16.90318405	0	9.58190378	0.762225841	2.106137739	0
MDK	256.7354877	85.83441318	1864.666828	64.95584783	1488.642629	552.8517555	270.6333654	195.1574456	315.0143443	208.8241354
DACH1	4.900389418	3.34980594	19.42701944	2.359920024	24.59491577	0	2.704993625	0.724575223	5.344180628	45.04574974
BCAS1	12.81427536	7.244609268	18.8976747	52.51792918	145.330788	190.3469736	77.45367847	200.0246384	55.84708495	11.27693567
NT5DC2	8.289761417	2.040051672	1.769046933	2.385387911	17.25025503	0	18.05169383	9.394174622	36.30457667	28.16814925
IL1B	8.219708243	2.068548895	2.77295122	6.740613855	33.38733773	55.08672795	13.31587316	34.06357892	33.1243456	5.003787473
CTD-2547H18.1	0.374341116	0.091365854	0.433490066	1.108756214	18.80914285	59.9468172	9.78725555	12.16961819	0.422649574	0.663370044
SMOX	28.20474859	17.47694635	22.15106332	9.410489484	42.92143024	4.242717376	15.55056443	14.32953148	18.65422968	17.61999918
PCSK9	0.849463283	0.365463415	3.793498824	1.096897479	14.74630012	4.242717376	11.03673042	9.321220381	6.311737295	2.163817461
WDR72	1.566230046	0	0.968229776	1.053544342	7.594218463	0	2.546866026	1.385395567	9.363974623	2.809352792
AC026806.2	2.385843748	0.36782859	3.374805426	5.216072868	12.59091039	0	2.94322698	5.936529672	4.869166328	0.922109384
KCNK6	11.57454988	6.260435781	13.91277899	23.25349157	41.08261079	0	13.65679133	26.15779874	13.2562851	5.406500749
MAP2K6	7.633894957	6.095356301	24.6005844	9.96028294	50.09160784	4.242717376	5.802025446	4.906178404	5.294408518	2.046016349
ASRGL1	18.69636775	75.08197016	46.73566646	24.921525	90.24532097	4.242717376	37.65947223	22.70402043	15.37698334	1.983032024
MICAL1	5.223214478	4.046887665	18.33776216	2.291493302	28.98975224	0	7.723234479	10.77433452	30.02283352	6.43141168
GSN	61.40865936	1123.837773	79.59298013	49.63457429	649.5952384	454.3307634	149.3151455	401.6969329	206.9087839	579.6986027
RARRES1	4.947249107	1.280595694	12.46514299	1.437842341	12.2366864	0	3.753233193	1.366852439	8.659718063	7.365030046
F3	44.23806547	17.29261632	39.57191099	54.17632512	285.6781481	264.9776216	63.60138274	66.17955797	45.50628954	244.842762
